"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717246,"2023-07-26",1,"2023-07-26T21:25:38.246Z","2023-07-26T21:25:41.724Z",TRUE,"pitch","cfc4db48-b0f9-48be-bf09-407438418229",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.04,1.49,NA,160.5,156.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Trent Grisham.",0,2,1,39,"top",6,"2023-07-26T21:25:16.233Z","2023-07-26T21:26:16.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.8,11,0.91,0.4018,6.0178,29.0455,-22.7913,-9.9667,4.9818,-1.1413,3.0483,3.6032,-136.1634,-1.6464,-1.1846,50.0024,5.2329,-18.7713,38.4,6,24,2361,218,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.9,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T21:25:22.970Z","2023-07-26T21:25:27.257Z",TRUE,"pitch","e6116eb6-5b73-4e63-a8de-9ad1144bdb6d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0692,1.5726,NA,168.68,163.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Trent Grisham.",0,2,1,39,"top",6,"2023-07-26T21:25:16.233Z","2023-07-26T21:26:16.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,72.6,11,2,0.4737,5.6734,25.4209,-43.6152,7.9751,-8.4848,-1.3557,2.7803,-2.1858,-116.4114,2.9164,-1.4306,50.0029,5.6918,10.7539,13.2,13.2,24,3330,44,NA,NA,NA,NA,NA,NA,FALSE,-57.4,-14,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T21:24:50.554Z","2023-07-26T21:24:58.035Z",TRUE,"pitch","4b07bd10-9f84-4cff-beee-b0b6706bdf18",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.48,1.63,NA,129.13,157.63,"ground_ball","medium","4",149.99,152.19,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Jack Suwinski grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,1,38,"top",6,"2023-07-26T21:24:13.539Z","2023-07-26T21:24:58.035Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,73.3,1,2,0.4695,5.6569,26.33,-45.544,8.2728,-9.7411,-0.3181,3.0054,-0.2772,-117.551,3.5766,-1.269,50.0034,5.7493,11.3526,14.4,13.2,24,3263,46,76.5,-8,19,NA,NA,NA,TRUE,-58.7,-16.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T21:24:36.648Z","2023-07-26T21:24:41.001Z",TRUE,"pitch","162d5726-93a9-4122-a3b1-563c5f701a6e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4574,1.6643,NA,136.96,155.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Jack Suwinski grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,1,38,"top",6,"2023-07-26T21:24:13.539Z","2023-07-26T21:24:58.035Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,71.6,1,0.9,0.4811,5.564,24.3646,-45.0767,6.7893,-9.8613,-0.5238,3.1003,-0.1579,-114.5713,3.9917,-1.3332,50.0046,5.7889,8.8804,10.8,14.4,24,3148,48,NA,NA,NA,NA,NA,NA,FALSE,-61,-16.3,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T21:24:21.196Z","2023-07-26T21:24:26.295Z",TRUE,"pitch","621f065d-ed77-47bb-ab0b-501451477ce0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.503,1.7101,NA,93.53,215.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Jack Suwinski grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,1,38,"top",6,"2023-07-26T21:24:13.539Z","2023-07-26T21:24:58.035Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,70.7,14,0.9,0.4881,5.6521,26.7831,-44.306,6.588,-9.5887,0.6158,0.8521,2.1018,-113.5699,-0.3831,-1.1852,50.0002,5.5484,8.3385,10.8,14.4,24,3187,44,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-16.9,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T21:23:51.309Z","2023-07-26T21:23:55.102Z",TRUE,"pitch","274ec56f-8122-4015-a660-6869bb09de86",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.411,1.565,NA,121.12,170.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,2,1,37,"top",6,"2023-07-26T21:22:59.794Z","2023-07-26T21:23:55.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,69.7,5,2,0.4907,5.5601,27.9107,-46.6643,7.6172,-11.5865,-0.108,2.521,0.4135,-113.2591,3.2813,-1.2793,50.0037,5.8476,9.5246,12,15.6,24,3217,43,NA,NA,NA,NA,NA,NA,TRUE,-65.6,-19.2,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T21:23:37.857Z","2023-07-26T21:23:41.993Z",TRUE,"pitch","7df33ac1-fa76-4c8a-8cb2-ff98f282646d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.5259,1.6413,NA,89.75,195.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,2,1,37,"top",6,"2023-07-26T21:22:59.794Z","2023-07-26T21:23:55.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.6,9,0.93,0.4286,5.8391,27.5689,-29.2868,3.4135,1.7506,0.7149,1.5853,3.3478,-128.0272,-3.8495,-1.0555,50.0046,5.4122,5.6413,12,7.2,24,2589,127,NA,NA,NA,NA,NA,NA,FALSE,-33,2.5,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T21:23:23.593Z","2023-07-26T21:23:28.574Z",TRUE,"pitch","8c55b228-39e1-453c-8bff-f71bde62ba91",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5122,1.6964,NA,148.3,160.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,2,1,37,"top",6,"2023-07-26T21:22:59.794Z","2023-07-26T21:23:55.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,71.9,4,2,0.4785,5.598,25.059,-44.7618,7.9804,-9.5276,-0.821,2.8841,-1.4151,-115.2799,3.4095,-1.228,50.0019,5.7617,10.5452,13.2,14.4,24,3070,49,NA,NA,NA,NA,NA,NA,FALSE,-60,-15.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T21:23:08.325Z","2023-07-26T21:23:11.748Z",TRUE,"pitch","ef4619ce-42ae-4a7e-b69b-9d31b436a70f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.411,1.565,NA,140.96,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,2,1,37,"top",6,"2023-07-26T21:22:59.794Z","2023-07-26T21:23:55.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,11,0.9,0.406,5.9017,31.2024,-15.7075,-3.9787,8.9467,-0.4344,3.8343,3.172,-135.2242,-1.3085,-1.1093,50.0022,5.4335,-7.3223,22.8,3.6,24,2295,208,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T21:20:56.602Z","2023-07-26T21:21:02.510Z",TRUE,"pitch","20743edd-88f7-44fb-96ea-87772edd51bc",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.72,1.77,NA,112.11,230.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,2,1,36,"bottom",5,"2023-07-26T21:19:52.190Z","2023-07-26T21:21:02.510Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.9,14,0.91,0.4323,7.1443,23.3206,-31.7612,3.3287,0.2492,0.1283,0.3173,4.741,-126.2126,-6.4762,-2.1996,50.0001,5.4428,5.4211,10.8,8.4,24,2479,140,NA,NA,NA,NA,NA,NA,TRUE,-36.7,-0.7,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T21:20:33.872Z","2023-07-26T21:20:39.297Z",TRUE,"pitch","e2b0005e-b416-4f42-b572-d116249b372c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.72,1.77,NA,127.25,175.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,2,1,36,"bottom",5,"2023-07-26T21:19:52.190Z","2023-07-26T21:21:02.510Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,75.8,8,0.91,0.455,6.6301,25.0296,-30.3729,1.3732,1.2304,-0.2688,2.3296,3.899,-120.7102,-1.7159,-2.088,50.0036,5.7415,2.012,4.8,8.4,24,2250,122,NA,NA,NA,NA,NA,NA,FALSE,-37.9,2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T21:20:18.356Z","2023-07-26T21:20:22.076Z",TRUE,"pitch","5eddf53e-af16-45c9-a2da-68c58db58376",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7995,1.8247,NA,96.3,202.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,2,1,36,"bottom",5,"2023-07-26T21:19:52.190Z","2023-07-26T21:21:02.510Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.5,14,0.89,0.3977,7.0855,33.2394,-21.8271,-7.6632,5.3947,0.543,1.3492,9.7399,-138.1724,-7.0113,-2.0462,50.0019,5.406,-14.6916,27.6,6,24,2304,210,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T21:19:59.415Z","2023-07-26T21:20:03.250Z",TRUE,"pitch","99f07c94-e1ee-4ade-b5e2-32ec99c35c2c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.72,1.77,NA,106.65,194.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,2,1,36,"bottom",5,"2023-07-26T21:19:52.190Z","2023-07-26T21:21:02.510Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.9,14,0.91,0.4221,6.9528,27.9626,-26.168,-0.75,3.5229,0.2715,1.6254,6.516,-129.9047,-4.5647,-2.175,50.0027,5.4018,-1.2797,0,6,24,2373,181,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.5,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T21:19:28.183Z","2023-07-26T21:19:36.877Z",TRUE,"pitch","daef0a4a-7ba8-47ac-9289-dfdf4ba0130d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.38,1.55,NA,120.47,192.08,"ground_ball","soft","1",126.51,178.74,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Ha-Seong Kim grounds out softly, pitcher Johan Oviedo to first baseman Ji Man Choi.",0,2,1,35,"bottom",5,"2023-07-26T21:19:01.390Z","2023-07-26T21:19:36.877Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,8,0.91,0.4258,6.8284,26.2113,-27.141,1.6562,2.9978,-0.0911,1.7295,5.076,-128.5636,-4.0021,-2.3047,50.0003,5.4086,2.7756,7.2,7.2,24,2413,169,58.8,-25,7,NA,NA,NA,TRUE,-30.2,4.8,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T21:19:16.238Z","2023-07-26T21:19:19.911Z",TRUE,"pitch","ea55e53d-1be9-4716-9f9c-761088bd15d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3661,1.6413,NA,75.19,164.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Ha-Seong Kim grounds out softly, pitcher Johan Oviedo to first baseman Ji Man Choi.",0,2,1,35,"bottom",5,"2023-07-26T21:19:01.390Z","2023-07-26T21:19:36.877Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,12,0.81,0.3996,6.824,29.7318,-21.1059,-7.4722,5.8149,1.0968,2.7599,11.4899,-136.9853,-3.416,-2.1776,50.0051,5.4628,-14.2297,28.8,4.8,24,2158,206,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T21:19:03.667Z","2023-07-26T21:19:07.298Z",TRUE,"pitch","669f0f58-bcc7-46d1-ad5f-5f254f0ae5be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3204,1.5726,NA,156.95,136.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Ha-Seong Kim grounds out softly, pitcher Johan Oviedo to first baseman Ji Man Choi.",0,2,1,35,"bottom",5,"2023-07-26T21:19:01.390Z","2023-07-26T21:19:36.877Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.8,11,0.91,0.4625,6.5264,21.6139,-30.8914,3.116,0.8994,-1.0481,3.7798,1.7549,-118.2236,1.5249,-2.2037,50.001,5.9527,4.4291,8.4,8.4,24,2196,121,NA,NA,NA,NA,NA,NA,FALSE,-39,2.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
